filename,source,category,vistype,title location,attr: data-ink ratio,attr: # distinct colors,attr: black&white,attr: visual density,attr: human recognizable object,attr: human depiction,data redundancy,message redundancy,illegible,mem: at-a-glance HR (%),mem: prolonged HR (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj10.png,Wall Street Journal,N,Maps,Top-left,2,2,n,2,y,n,0,0,0,72.94,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj104.png,Wall Street Journal,N,Diagrams,Top-left,1,1,n,2,y,n,0,1,0,81.4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj108.png,Wall Street Journal,N,Lines,Top-left,2,2,n,1,n,n,0,1,0,51.09,70.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj11.png,Wall Street Journal,N,Bars,Top-left,1,1,n,1,n,n,0,0,0,50,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj116.png,Wall Street Journal,N,Diagrams,Top-left,1,2,n,3,y,n,0,1,0,55.81,93.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj129.png,Wall Street Journal,N,Bars,Top-left,3,3,n,3,y,y,1,1,0,72.94,94.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj135.png,Wall Street Journal,N,Bars,Top-left,1,2,n,2,n,n,0,1,0,58.62,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj144.png,Wall Street Journal,N,Maps,Top-left,1,2,n,1,y,n,1,1,0,62.79,92.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj147.png,Wall Street Journal,N,Diagrams,Top-center,1,3,n,2,y,n,0,1,0,71.26,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj162.png,Wall Street Journal,N,Bars,Top-left,2,2,n,3,y,y,0,1,0,79.57,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj167.png,Wall Street Journal,N,Lines,Top-left,2,2,n,2,n,n,0,1,0,60.67,47.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj170.png,Wall Street Journal,N,Lines,Top-left,2,1,n,2,n,n,0,1,0,52.38,52.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj172.png,Wall Street Journal,N,Bars,Center-left,1,2,n,2,n,n,0,1,0,58.54,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj176.png,Wall Street Journal,N,Bars,Top-left,1,1,n,2,n,n,0,0,0,67.9,27.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj184.png,Wall Street Journal,N,Lines,Top-left,3,2,n,3,y,n,1,1,0,49.43,84.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj20.png,Wall Street Journal,N,Lines,Top-left,2,3,n,2,y,y,0,1,0,73.91,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj21.png,Wall Street Journal,N,Circles,Top-left,2,2,n,3,y,n,0,1,0,66.67,93.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj214.png,Wall Street Journal,N,Diagrams,Top-left,1,3,n,3,y,y,0,1,0,59.34,94.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj220.png,Wall Street Journal,N,Bars,Top-left,1,1,n,1,n,n,0,0,0,62.22,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj226.png,Wall Street Journal,N,Bars,Top-left,3,3,n,3,y,n,1,1,0,63.22,82.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj233.png,Wall Street Journal,N,Table,Top-left,2,2,n,2,y,n,0,1,0,86.52,94.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj240.png,Wall Street Journal,N,Table,Top-left,2,2,n,1,y,n,0,1,0,65.12,81.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj259.png,Wall Street Journal,N,Lines,Top-left,3,2,n,2,y,n,1,1,0,33.73,64.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj262.png,Wall Street Journal,N,Lines,Top-left,2,2,n,2,n,n,1,1,0,72.41,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj264.png,Wall Street Journal,N,Bars,Top-right,3,3,n,3,y,n,0,1,0,80.46,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj270.png,Wall Street Journal,N,Lines,Top-left,1,2,n,2,y,n,0,1,0,74.7,82.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj271.png,Wall Street Journal,N,Bars,Top-left,2,2,n,2,n,n,1,1,0,65.12,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj277.png,Wall Street Journal,N,Bars,Top-left,2,2,n,2,n,n,1,1,0,40.43,82.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj28.png,Wall Street Journal,N,Bars,Top-left,1,1,n,2,n,n,1,0,0,34.88,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj286.png,Wall Street Journal,N,Area,Top-left,2,2,n,2,n,n,1,1,0,55.06,66.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj292.png,Wall Street Journal,N,Bars,Top-left,2,2,n,2,n,n,1,1,0,63.95,92.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj294.png,Wall Street Journal,N,Points,Top-left,2,2,n,2,n,n,1,1,0,58.06,76.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj297.png,Wall Street Journal,N,Diagrams,Top-left,1,2,n,2,y,n,0,1,0,67.42,89.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj299.png,Wall Street Journal,N,Bars,Top-left,2,3,n,3,y,n,1,1,0,76.54,93.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj308.png,Wall Street Journal,N,Bars,Top-left,1,2,n,1,n,n,0,1,0,62.65,82.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj316.png,Wall Street Journal,N,Lines,Top-left,2,2,n,3,y,n,0,1,0,59.77,58.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj340.png,Wall Street Journal,N,Circles,Top-left,2,2,n,2,n,n,1,0,0,68.18,71.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj359.png,Wall Street Journal,N,Lines,Top-left,3,2,n,2,n,n,0,1,0,67.42,76.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj360.png,Wall Street Journal,N,Bars,Top-left,2,1,n,2,n,n,1,0,0,53.33,61.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj392.png,Wall Street Journal,N,Area,Top-left,2,2,n,1,n,n,1,0,0,78.41,88.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj395.png,Wall Street Journal,N,Lines,Top-left,2,1,n,2,n,n,0,1,0,68.83,43.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj405.png,Wall Street Journal,N,Lines,Top,2,2,n,2,n,n,1,1,0,45.98,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj441.png,Wall Street Journal,N,Maps,Top-right,2,2,n,1,y,n,0,1,0,71.43,84.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj459.png,Wall Street Journal,N,Bars,Top-left,2,1,n,2,n,n,1,0,0,36.17,52.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj462.png,Wall Street Journal,N,Maps,Top-left,1,2,n,1,y,n,1,1,0,63.64,81.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj474.png,Wall Street Journal,N,Circles,Top-left,2,3,n,2,n,n,1,0,0,49.45,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj481.png,Wall Street Journal,N,Bars,Top-left,1,1,n,1,n,n,1,0,0,71.43,66.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj505.png,Wall Street Journal,N,Table,Top-left,3,3,n,1,y,y,0,1,0,67.06,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj508.png,Wall Street Journal,N,Lines,Top-left,2,2,n,2,n,n,1,1,0,55,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj511.png,Wall Street Journal,N,Maps,Top-left,2,2,n,2,y,n,0,1,0,66.25,94.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj52.png,Wall Street Journal,N,Lines,Top-left,2,2,n,2,y,n,0,1,0,77.66,94.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj521.png,Wall Street Journal,N,Bars,Top-left,2,1,n,1,n,n,1,0,0,53.26,71.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj529.png,Wall Street Journal,N,Bars,Top,1,2,n,1,n,n,0,0,0,67.03,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj533.png,Wall Street Journal,N,Points,Top-left,2,2,n,2,n,n,0,1,0,40.86,81.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj536.png,Wall Street Journal,N,Bars,Top-left,3,3,n,3,y,y,0,1,0,80.52,64.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj54.png,Wall Street Journal,N,Lines,Top-left,1,2,n,1,n,n,0,1,0,74.16,88.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj540.png,Wall Street Journal,N,Points,Top-left,2,2,n,2,n,n,1,0,0,48.15,83.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj55.png,Wall Street Journal,N,Bars,Top-left,1,2,n,2,n,n,0,0,0,50,29.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj553.png,Wall Street Journal,N,Bars,Top-left,3,3,n,2,y,y,1,1,0,74.07,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj557.png,Wall Street Journal,N,Points,Top-left,3,2,n,3,y,n,0,1,0,66.28,83.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj561.png,Wall Street Journal,N,Diagrams,Top-left,1,2,n,1,n,n,0,1,0,54.32,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj593.png,Wall Street Journal,N,Bars,Top-left,1,2,n,1,n,n,1,1,0,55.17,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj612.png,Wall Street Journal,N,Lines,Top-left,2,2,n,2,n,n,1,1,0,67.78,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj79.png,Wall Street Journal,N,Table,Top-left,2,2,n,1,y,n,0,1,0,56.67,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj9.png,Wall Street Journal,N,Bars,Top-left,1,2,n,1,n,n,0,1,0,56.1,58.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wsj99.png,Wall Street Journal,N,Maps,Top-left,1,2,n,2,y,n,0,1,0,66.3,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
